seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
16,24,4,100,300,0.0,0.0,0.0,0.895378532408,0.0,-0.002089743589743589,0.0020897435897435646
16,24,4,300,50,0.014925373134328358,0.022388059701492536,0.007462686567,1.035912908522,0.0,-0.006496290713284891,0.006496290713284947
16,24,4,300,150,0.0,0.0,0.0,0.856058481089,0.0,-0.0035462075856837333,0.0035462075856836917
16,24,4,300,300,0.0,0.0,0.0,0.948409528457,0.0,-0.0012484409757384657,0.0012484409757385073
16,24,4,500,50,0.75,0.7625,0.0125,1.000030579526,0.0,0.0005942921083138542,-0.0005942921083138542
16,24,4,500,150,0.0,0.0,0.0,0.818132016336,0.0,-0.006977587919195817,0.006977587919195893
16,24,4,500,300,0.0,0.0,0.0,0.444497026964,0.0,-0.03728587465994642,0.03728587465994637
16,24,10,100,50,0.0,0.0,0.0,0.175233372871,0.0,-0.05519108669108669,0.05519108669108663
16,24,10,100,150,0.0,0.0,0.0,0.181827000118,0.0,-0.052422466422466424,0.052422466422466396
16,24,10,100,300,0.0,0.0,0.0,0.182825435039,0.0,-0.052142857142857144,0.05214285714285716
16,24,10,300,50,0.002976190476190476,0.0,-0.002976190476,0.212982193545,0.0,-0.07348412698412699,0.07348412698412699
16,24,10,300,150,0.0,0.0,0.0,0.835794250473,0.0,-0.004067155067155066,0.004067155067155159
16,24,10,300,300,0.0,0.0,0.0,0.832407475261,0.0,-0.004277167277167277,0.004277167277167315
16,24,10,500,50,0.0,0.0,0.0,0.574591941378,0.0,-0.01705372405372406,0.017053724053724073
16,24,10,500,150,0.0,0.0,0.0,0.988014299521,0.0,-0.0009493284493284487,0.0009493284493283793
16,24,10,500,300,0.0,0.0,0.0,0.986105288733,0.0,-0.0010103785103785096,0.0010103785103784402
16,24,16,100,50,0.0,0.0,0.0,0.13840508563,0.0,-0.014556776556776558,0.014556776556776563
16,24,16,100,150,0.0,0.0,0.0,0.13840508563,0.0,-0.014556776556776558,0.014556776556776563
16,24,16,100,300,0.0,0.0,0.0,0.13840508563,0.0,-0.014556776556776558,0.014556776556776563
16,24,16,300,50,0.0,0.0,0.0,0.97507447504,0.0,-0.0008479853479853479,0.0008479853479853583
16,24,16,300,150,0.0,0.0,0.0,0.917122527431,0.0,-0.0019450549450549456,0.0019450549450549248
16,24,16,300,300,0.0,0.0,0.0,0.478603884846,0.0,-0.013402319902319904,0.013402319902319881
16,24,16,500,50,0.0,0.0,0.0,0.983829624462,0.0,-1.587301587301776e-05,1.58730158730247e-05
16,24,16,500,150,0.0,0.0,0.0,0.960079602397,0.0,-0.0010170940170940168,0.0010170940170940446
16,24,16,500,300,0.0,0.0,0.0,0.895341539264,0.0,-0.003460317460317462,0.003460317460317497
7,36,4,100,50,0.0,0.0,0.0,0.143584976701,0.0,-0.19801953601953604,0.19801953601953592
7,36,4,100,150,0.0,0.0,0.0,0.158036966219,0.0,-0.19150427350427351,0.19150427350427357
7,36,4,100,300,0.0,0.0,0.0,0.158036966219,0.0,-0.19150427350427351,0.19150427350427357
7,36,4,300,50,0.05303030303030303,0.08333333333333333,0.030303030303,1.001710872646,3.113553113553991e-05,-0.003375912421937133,0.003375912421937133
7,36,4,300,150,0.0,0.0,0.0,0.928282342259,0.0,-0.002892064816959125,0.002892064816959139
7,36,4,300,300,0.0,0.0,0.0,0.949100721666,0.0,-0.0024258392823426414,0.0024258392823426345
7,36,4,500,50,0.8375,0.9,0.0625,1.001851253462,0.0,0.002122762132709899,-0.002122762132709899
7,36,4,500,150,0.0,0.0,0.0,0.822521452138,-6.715506715493369e-06,-0.02908901931890473,0.02908901931890473
7,36,4,500,300,0.0,0.0,0.0,0.909106582894,0.0,-0.004932336193216563,0.0049323361932166465
7,36,10,100,50,0.0,0.0,0.0,0.428029410225,0.0,-0.03513919413919414,0.035139194139194085
7,36,10,100,150,0.0,0.0,0.0,0.427245872565,0.0,-0.035252747252747255,0.035252747252747185
7,36,10,100,300,0.0,0.0,0.0,0.429447251289,0.0,-0.03531074481074481,0.03531074481074481
7,36,10,300,50,0.0,0.0,0.0,0.469660027239,0.0,-0.056618891855644664,0.056618891855644726
7,36,10,300,150,0.0,0.0,0.0,0.528712711656,0.0,-0.03941177620184145,0.03941177620184144
7,36,10,300,300,0.0,0.0,0.0,0.55859772655,0.0,-0.0359105022340241,0.03591050223402403
7,36,10,500,50,0.025,0.02,-0.005,0.546029618841,-5.494505494474389e-06,-0.06467955713716168,0.06467955713716178
7,36,10,500,150,0.0,0.0,0.0,0.902524861092,0.0,-0.006582143278325306,0.006582143278325292
7,36,10,500,300,0.0,0.0,0.0,0.962716343828,0.0,-0.0018276263038870255,0.0018276263038869978
7,36,16,100,50,0.0,0.0,0.0,0.601193673136,0.0,-0.0093015873015873,0.009301587301587366
7,36,16,100,150,0.0,0.0,0.0,0.18255428374,0.0,-0.02223076923076923,0.022230769230769165
7,36,16,100,300,0.0,0.0,0.0,0.189943021853,0.0,-0.022013431013431013,0.022013431013431006
7,36,16,300,50,0.0,0.0,0.0,0.845653166834,0.0,-0.005144688644688644,0.005144688644688644
7,36,16,300,150,0.0,0.0,0.0,0.790946981251,0.0,-0.007541514041514041,0.007541514041514041
7,36,16,300,300,0.0,0.0,0.0,0.420564973894,0.0,-0.02442673992673993,0.024426739926739938
7,36,16,500,50,0.0,0.0,0.0,0.499732901584,0.0,-0.03880665962339044,0.03880665962339036
7,36,16,500,150,0.0,0.0,0.0,0.935681366588,0.0,-0.0037505751431823955,0.003750575143182333
7,36,16,500,300,0.0,0.0,0.0,0.859963412042,0.0,-0.008283283910228173,0.008283283910228145
8,36,4,100,50,0.0025,0.0025,0.0,0.932945551654,0.0,-0.0021318681318681296,0.0021318681318680532
8,36,4,100,150,0.0,0.0,0.0,0.573624277633,0.0,-0.01784065934065934,0.01784065934065926
8,36,4,100,300,0.0,0.0,0.0,0.579767514059,0.0,-0.01726190476190476,0.01726190476190481
8,36,4,300,50,0.022222222222222223,0.2518518518518518,0.22962962963,1.014022656566,0.0,-0.017492063492063503,0.01749206349206356
8,36,4,300,150,0.007407407407407408,0.007407407407407408,0.0,0.420850732817,0.0,-0.06832478632478632,0.06832478632478634
8,36,4,300,300,0.0,0.0,0.0,0.200594324303,0.0,-0.18394566544566543,0.18394566544566548
8,36,4,500,50,0.2625,0.3625,0.1,1.001149283892,0.0,-0.0008333333333333526,0.0008333333333333526
8,36,4,500,150,0.0,0.0,0.0,0.943186588282,0.0,-0.004189865689865693,0.0041898656898657904
8,36,4,500,300,0.0,0.0,0.0,0.858081306977,0.0,-0.008251526251526253,0.008251526251526253
8,36,10,100,50,0.0,0.0,0.0,0.917222761581,0.0,-0.0016800976800976815,0.001680097680097692
8,36,10,100,150,0.0,0.0,0.0,0.94844311414,0.0,-0.0009145299145299143,0.0009145299145298935
8,36,10,100,300,0.0,0.0,0.0,0.951991054468,0.0,-0.0009529914529914536,0.0009529914529914363
8,36,10,300,50,0.0029940119760479044,0.0029940119760479044,0.0,0.900854736872,0.0,-0.0044597069597069605,0.004459706959706877
8,36,10,300,150,0.0,0.0,0.0,0.857095219623,0.0,-0.006302197802197804,0.006302197802197762
8,36,10,300,300,0.0,0.0,0.0,0.84265897656,0.0,-0.0071581196581196604,0.007158119658119744
8,36,10,500,50,0.01,0.005,-0.005,0.806534895202,0.0,-0.012487789987789988,0.012487789987789988
8,36,10,500,150,0.0,0.0,0.0,0.970948917007,0.0,-0.0026086691086691094,0.0026086691086690816
8,36,10,500,300,0.0,0.0,0.0,0.893908137411,0.0,-0.00665811965811966,0.006658119658119577
8,36,16,100,50,0.0,0.0,0.0,0.169143322964,0.0,-0.024165445665445665,0.02416544566544565
8,36,16,100,150,0.0,0.0,0.0,0.153329049924,0.0,-0.024776556776556775,0.02477655677655677
8,36,16,100,300,0.0,0.0,0.0,0.145882088427,0.0,-0.025015262515262513,0.025015262515262537
8,36,16,300,50,0.001869158878504673,0.001869158878504673,0.0,0.960395479627,0.0,-0.0012295482295482316,0.0012295482295482385
8,36,16,300,150,0.0,0.0,0.0,0.912538386499,0.0,-0.003181929181929187,0.003181929181929166
8,36,16,300,300,0.0,0.0,0.0,0.440381857223,0.0,-0.02367948717948718,0.023679487179487202
8,36,16,500,50,0.00625,0.003125,-0.003125,0.873018661916,0.0,-0.0065866910866910905,0.006586691086691077
8,36,16,500,150,0.0,0.0,0.0,0.933461181323,0.0,-0.003462148962148963,0.0034621489621490253
8,36,16,500,300,0.0,0.0,0.0,0.896426423509,0.0,-0.006362026862026859,0.006362026862026915
9,36,4,100,50,0.0025,0.0025,0.0,0.436013181884,0.0,-0.03672649572649572,0.03672649572649567
9,36,4,100,150,0.0,0.0,0.0,0.805832031086,0.0,-0.005269841269841268,0.005269841269841313
9,36,4,100,300,0.0,0.0,0.0,0.806633074201,0.0,-0.005816849816849819,0.005816849816849823
9,36,4,300,50,0.022388059701492536,0.09701492537313433,0.074626865672,0.793347505783,0.0,-0.10293956043956043,0.10293956043956043
9,36,4,300,150,0.0,0.0,0.0,0.223633833432,0.0,-0.1836031746031746,0.18360317460317466
9,36,4,300,300,0.0,0.0,0.0,0.546484015655,0.0,-0.036293650793650795,0.03629365079365077
9,36,4,500,50,0.2375,0.25,0.0125,1.012968690609,0.0,0.0053663003663003694,-0.0053663003663003694
9,36,4,500,150,0.0,0.0,0.0,0.933636239249,0.0,-0.002899267399267394,0.00289926739926738
9,36,4,500,300,0.0,0.0,0.0,0.939594732281,0.0,-0.002220390720390708,0.002220390720390708
9,36,10,100,50,0.0,0.0,0.0,0.911275803861,0.0,-0.0027234432234432213,0.0027234432234432004
9,36,10,100,150,0.0,0.0,0.0,0.251606058627,0.00016117216117217392,-0.04026418204128164,0.04026418204128168
9,36,10,100,300,0.0,0.0,0.0,0.248424307368,0.00014407814407813024,-0.04020501631756611,0.04020501631756612
9,36,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.911084207102,0.0,-0.0025311355311355282,0.0025311355311355976
9,36,10,300,150,0.0,0.0,0.0,0.957037940992,0.0,-0.0017582417582417548,0.0017582417582417964
9,36,10,300,300,0.0,0.0,0.0,0.937901927227,0.0,-0.0016770451770451791,0.0016770451770451444
9,36,10,500,50,0.005,0.0,-0.005,0.851247148192,0.0,-0.006952380952380953,0.006952380952380932
9,36,10,500,150,0.0,0.0,0.0,0.962465124274,0.0,-0.0016385836385836433,0.0016385836385836017
9,36,10,500,300,0.0,0.0,0.0,0.963016003487,0.0,-0.0014389499389499405,0.001438949938949996
9,36,16,100,50,0.0,0.0,0.0,0.899055723683,0.0,-0.002269841269841269,0.0022698412698413106
9,36,16,100,150,0.0,0.0,0.0,0.17263894495,0.0,-0.022803418803418803,0.02280341880341885
9,36,16,100,300,0.0,0.0,0.0,0.156998351976,0.0,-0.023036630036630035,0.023036630036630035
9,36,16,300,50,0.0018726591760299626,0.0018726591760299626,0.0,0.938795668702,0.0,-0.0018351648351648334,0.001835164835164882
9,36,16,300,150,0.0,0.0,0.0,0.427235385918,0.0,-0.02432173382173382,0.02432173382173386
9,36,16,300,300,0.0,0.0,0.0,0.427206316974,0.0,-0.024146520146520144,0.02414652014652008
9,36,16,500,50,0.0,0.0,0.0,0.418696152447,0.0,-0.047713675213675213,0.0477136752136752
9,36,16,500,150,0.0,0.0,0.0,0.555189829616,0.0,-0.028269841269841264,0.028269841269841223
9,36,16,500,300,0.0,0.0,0.0,0.789444510755,0.0,-0.011101953601953596,0.01110195360195354
10,36,4,100,50,0.0025,0.0025,0.0,0.377865754038,0.0,-0.045728327228327224,0.045728327228327204
10,36,4,100,150,0.0,0.0,0.0,0.892290012564,0.0,-0.003158730158730156,0.0031587301587301386
10,36,4,100,300,0.0,0.0,0.0,0.926778863875,0.0,-0.002253357753357752,0.0022533577533577764
10,36,4,300,50,0.10526315789473684,0.24060150375939848,0.135338345865,1.085404563739,-1.1599511599458268e-05,-0.003488377237673479,0.003488377237673479
10,36,4,300,150,0.007518796992481203,0.007518796992481203,0.0,0.32557282272,0.0,-0.0755848595848596,0.07558485958485961
10,36,4,300,300,0.0,0.0,0.0,0.922730160276,0.0,-0.0038797313797313826,0.0038797313797314104
10,36,4,500,50,0.75,0.75,0.0,1.00365705003,0.0,0.0024200244200244247,-0.0024200244200244247
10,36,4,500,150,0.0,0.0,0.0,0.399156506376,0.0,-0.14282844932844935,0.1428284493284493
10,36,4,500,300,0.0,0.0,0.0,0.428267662128,0.0,-0.09069047619047618,0.09069047619047621
10,36,10,100,50,0.0,0.0,0.0,0.937684971408,0.0,-0.0010347985347985353,0.0010347985347985977
10,36,10,100,150,0.0,0.0,0.0,0.946643585105,0.0,-0.00161721611721612,0.0016172161172162136
10,36,10,100,300,0.0,0.0,0.0,0.950225153883,0.0,-0.0015244200244200236,0.0015244200244201034
10,36,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.406549730761,0.0,-0.049949938949938946,0.04994993894993893
10,36,10,300,150,0.0,0.0,0.0,0.925837605364,0.0,-0.002887667887667887,0.002887667887667922
10,36,10,300,300,0.0,0.0,0.0,0.927485378087,0.0,-0.0026678876678876695,0.002667887667887725
10,36,10,500,50,0.0,0.0,0.0,0.509895216427,0.0,-0.03552075702075702,0.035520757020756966
10,36,10,500,150,0.0,0.0,0.0,0.960139847846,0.0,-0.0018632478632478605,0.0018632478632478744
10,36,10,500,300,0.0,0.0,0.0,0.960679064248,0.0,-0.0020885225885225803,0.0020885225885226566
10,36,16,100,50,0.0,0.0,0.0,0.895965139466,0.0,-0.002401098901098901,0.0024010989010988526
10,36,16,100,150,0.0,0.0,0.0,0.183138787523,0.0,-0.0228009768009768,0.022800976800976813
10,36,16,100,300,0.0,0.0,0.0,0.170956586087,0.0,-0.0230006105006105,0.02300061050061053
10,36,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.510795393827,0.0,-0.024367521367521364,0.024367521367521294
10,36,16,300,150,0.0,0.0,0.0,0.889463928969,0.0,-0.003648351648351651,0.0036483516483516443
10,36,16,300,300,0.0,0.0,0.0,0.870014920882,0.0,-0.005369963369963371,0.005369963369963426
10,36,16,500,50,0.003125,0.003125,0.0,0.35127975406,0.0,-0.07319108669108668,0.07319108669108665
10,36,16,500,150,0.0,0.0,0.0,0.577502927896,0.0,-0.025219169719169723,0.02521916971916971
10,36,16,500,300,0.0,0.0,0.0,0.572642722567,0.0,-0.025355311355311355,0.025355311355311327
11,36,4,100,50,0.0,0.0,0.0,0.136423992549,0.0,-0.1879059829059829,0.18790598290598293
11,36,4,100,150,0.0,0.0,0.0,0.13672366324,0.0,-0.1872997557997558,0.18729975579975588
11,36,4,100,300,0.0,0.0,0.0,0.136794797203,0.0,-0.1872967032967033,0.18729670329670334
11,36,4,300,50,0.0,0.0,0.0,0.169709247238,0.0,-0.26225702075702073,0.26225702075702073
11,36,4,300,150,0.0,0.0,0.0,0.223101302935,0.0,-0.18543833943833943,0.18543833943833943
11,36,4,300,300,0.0,0.0,0.0,0.223611670057,0.0,-0.18485409035409037,0.1848540903540904
11,36,4,500,50,0.0,0.0,0.0,1.006190326308,0.0,-0.006173736554675235,0.006173736554675235
11,36,4,500,150,0.0,0.0,0.0,0.89167020389,0.0,-0.007256933928623768,0.007256933928623699
11,36,4,500,300,0.0,0.0,0.0,0.891776569135,0.0,-0.00739431803749549,0.007394318037495573
11,36,10,100,50,0.0,0.0,0.0,0.972754266338,0.0,-0.0009578754578754602,0.0009578754578755122
11,36,10,100,150,0.0,0.0,0.0,0.958415152402,0.0,-0.0013431013431013418,0.0013431013431013383
11,36,10,100,300,0.0,0.0,0.0,0.962235659134,0.0,-0.0012912087912087915,0.0012912087912088088
11,36,10,300,50,0.0,0.0,0.0,0.670608057035,0.0,-0.01464590964590965,0.014645909645909616
11,36,10,300,150,0.0,0.0,0.0,0.955340896948,0.0,-0.001968253968253973,0.0019682539682539524
11,36,10,300,300,0.0,0.0,0.0,0.951401172587,0.0,-0.002381562881562882,0.002381562881562882
11,36,10,500,50,0.0,0.0,0.0,0.399376449109,0.0,-0.07757753357753358,0.0775775335775335
11,36,10,500,150,0.0,0.0,0.0,0.942452219658,0.0,-0.003528693528693519,0.0035286935286935606
11,36,10,500,300,0.0,0.0,0.0,0.938948159743,0.0,-0.003804029304029302,0.003804029304029344
11,36,16,100,50,0.0,0.0,0.0,0.744900262278,0.0,-0.006285103785103784,0.006285103785103829
11,36,16,100,150,0.0,0.0,0.0,0.175082008078,0.0,-0.023418803418803417,0.023418803418803424
11,36,16,100,300,0.0,0.0,0.0,0.175082008078,0.0,-0.023418803418803417,0.023418803418803424
11,36,16,300,50,0.0,0.0,0.0,0.904072132908,0.0,-0.0020824175824175825,0.0020824175824175617
11,36,16,300,150,0.0,0.0,0.0,0.872777083238,0.0,-0.0048034188034188074,0.004803418803418835
11,36,16,300,300,0.0,0.0,0.0,0.478668877532,0.0,-0.023516483516483517,0.0235164835164835
11,36,16,500,50,0.0,0.0,0.0,0.898463563609,0.0,-0.006053724053724056,0.006053724053724063
11,36,16,500,150,0.0,0.0,0.0,0.870243009493,0.0,-0.007863858363858368,0.00786385836385839
11,36,16,500,300,0.0,0.0,0.0,0.585947309268,0.0,-0.02674542124542125,0.02674542124542123
12,36,4,100,50,0.0,0.0025,0.0025,0.216725360483,0.0,-0.08629242979242979,0.08629242979242979
12,36,4,100,150,0.0,0.0,0.0,0.868340685533,0.0,-0.0034609279609279613,0.0034609279609280064
12,36,4,100,300,0.0,0.0,0.0,0.891050076585,0.0,-0.002979853479853481,0.0029798534798535226
12,36,4,300,50,0.03731343283582089,0.26865671641791045,0.231343283582,1.064991307941,0.0,-0.010645909645909668,0.010645909645909613
12,36,4,300,150,0.0,0.0,0.0,0.586742118214,0.0,-0.03515323565323565,0.03515323565323558
12,36,4,300,300,0.0,0.0,0.0,0.191357328542,0.0,-0.18535470085470085,0.18535470085470085
12,36,4,500,50,0.5125,0.5125,0.0,1.003026716559,0.0,0.0014920634920635445,-0.001492063492063489
12,36,4,500,150,0.0,0.0,0.0,0.790895417146,0.0,-0.01851465201465201,0.018514652014651967
12,36,4,500,300,0.0,0.0,0.0,0.831336987944,0.0,-0.009330891330891322,0.009330891330891378
12,36,10,100,50,0.0,0.0,0.0,0.849857016903,1.09890109890598e-05,-0.0032903154378610133,0.003290315437860958
12,36,10,100,150,0.0,0.0,0.0,0.894047970263,0.0,-0.0027973137973137975,0.0027973137973137385
12,36,10,100,300,0.0,0.0,0.0,0.8904632398,0.0,-0.002699633699633698,0.0026996336996336634
12,36,10,300,50,0.003003003003003003,0.006006006006006006,0.003003003003,0.734180012782,0.0,-0.014839438339438342,0.014839438339438349
12,36,10,300,150,0.0,0.0,0.0,0.376192237172,0.0,-0.03951953601953602,0.03951953601953606
12,36,10,300,300,0.0,0.0,0.0,0.373222108398,0.0,-0.03944322344322345,0.039443223443223374
12,36,10,500,50,0.005,0.005,0.0,0.481763269421,0.0,-0.050107448107448105,0.05010744810744816
12,36,10,500,150,0.0,0.0,0.0,0.872242618494,0.0,-0.006427350427350424,0.006427350427350431
12,36,10,500,300,0.0,0.0,0.0,0.873164421064,0.0,-0.006548229548229548,0.006548229548229534
12,36,16,100,50,0.0,0.0,0.0,0.802768099658,0.0,-0.0045934065934065925,0.004593406593406568
12,36,16,100,150,0.0,0.0,0.0,0.166607348107,0.0,-0.022857753357753356,0.02285775335775342
12,36,16,100,300,0.0,0.0,0.0,0.166607348107,0.0,-0.022857753357753356,0.02285775335775342
12,36,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.835645816221,0.0,-0.0056477411477411435,0.005647741147741248
12,36,16,300,150,0.0,0.0,0.0,0.848319372884,0.0,-0.00545360195360195,0.005453601953602005
12,36,16,300,300,0.0,0.0,0.0,0.450078166484,0.0,-0.02292857142857143,0.02292857142857141
12,36,16,500,50,0.0,0.0,0.0,0.883635527011,0.0,-0.006974969474969478,0.006974969474969561
12,36,16,500,150,0.0,0.0,0.0,0.863013051296,0.0,-0.007977411477411475,0.007977411477411489
12,36,16,500,300,0.0,0.0,0.0,0.88420879901,0.0,-0.007125152625152627,0.007125152625152675
13,36,4,100,50,0.0,0.0,0.0,0.15412791043,0.0,-0.18673260073260073,0.18673260073260067
13,36,4,100,150,0.0,0.0,0.0,0.153937190451,0.0,-0.18693772893772895,0.18693772893772886
13,36,4,100,300,0.0,0.0,0.0,0.153937190451,0.0,-0.18693772893772895,0.18693772893772886
13,36,4,300,50,0.0,0.0,0.0,0.25963368163,0.0,-0.12406593406593405,0.12406593406593402
13,36,4,300,150,0.0,0.0,0.0,0.851259905431,0.0,-0.007241758241758239,0.007241758241758212
13,36,4,300,300,0.0,0.0,0.0,0.867718492709,0.0,-0.006037240537240536,0.006037240537240529
13,36,4,500,50,0.0125,0.0125,0.0,1.011222938244,0.0,-0.008849206349206384,0.008849206349206273
13,36,4,500,150,0.0,0.0,0.0,0.882608794823,0.0,-0.006970085470085471,0.006970085470085374
13,36,4,500,300,0.0,0.0,0.0,0.884725058899,0.0,-0.0073290598290598336,0.007329059829059736
13,36,10,100,50,0.0,0.0,0.0,0.937790799154,0.0,-0.0015982905982905964,0.0015982905982905304
13,36,10,100,150,0.0,0.0,0.0,0.950941697782,0.0,-0.0014090354090354092,0.001409035409035475
13,36,10,100,300,0.0,0.0,0.0,0.950868481334,0.0,-0.0014847374847374861,0.0014847374847375416
13,36,10,300,50,0.0,0.0,0.0,0.819376576151,0.0,-0.00588034188034188,0.005880341880341922
13,36,10,300,150,0.0,0.0,0.0,0.884297305648,0.0,-0.003681318681318678,0.0036813186813187126
13,36,10,300,300,0.0,0.0,0.0,0.891659325859,0.0,-0.0034658119658119643,0.0034658119658119713
13,36,10,500,50,0.005,0.005,0.0,0.367930209221,0.0,-0.08591575091575092,0.08591575091575099
13,36,10,500,150,0.0,0.0,0.0,0.917984226062,0.0,-0.003712454212454218,0.0037124542124541415
13,36,10,500,300,0.0,0.0,0.0,0.909547954202,0.0,-0.004344932844932849,0.0043449328449327584
13,36,16,100,50,0.0,0.0,0.0,0.035818825952,1.4652014652005718e-05,-0.09251119999235723,0.09251119999235724
13,36,16,100,150,0.0,0.0,0.0,0.034505197682,1.4652014652005718e-05,-0.09280057755903556,0.09280057755903559
13,36,16,100,300,0.0,0.0,0.0,0.033659145836,1.4652014652005718e-05,-0.09281400857246658,0.09281400857246658
13,36,16,300,50,0.0,0.0,0.0,0.932801018676,0.0,-0.0014841269841269836,0.0014841269841270321
13,36,16,300,150,0.0,0.0,0.0,0.887965465609,0.0,-0.0033046398046398043,0.0033046398046397973
13,36,16,300,300,0.0,0.0,0.0,0.457098625341,0.0,-0.02268315018315018,0.022683150183150258
13,36,16,500,50,0.003125,0.00625,0.003125,0.893256031172,0.0,-0.005286935286935288,0.005286935286935246
13,36,16,500,150,0.0,0.0,0.0,0.856676577759,0.0,-0.006959706959706956,0.006959706959706935
13,36,16,500,300,0.0,0.0,0.0,0.557183591508,0.0,-0.026227716727716725,0.026227716727716732
14,36,4,100,50,0.0025,0.0025,0.0,0.175330866575,0.0,-0.10512515262515262,0.10512515262515265
14,36,4,100,150,0.0,0.0,0.0,0.912618597639,0.0,-0.0019627594627594606,0.001962759462759478
14,36,4,100,300,0.0,0.0,0.0,0.827065841123,0.0,-0.004363858363858362,0.004363858363858442
14,36,4,300,50,0.029850746268656716,0.014925373134328358,-0.014925373134,0.484298843077,0.0,-0.13635347985347984,0.1363534798534798
14,36,4,300,150,0.0,0.007462686567164179,0.007462686567,0.703454119004,0.0,-0.017563492063492066,0.01756349206349206
14,36,4,300,300,0.0,0.0,0.0,0.209426527464,0.0,-0.18655982905982907,0.18655982905982904
14,36,4,500,50,0.1,0.075,-0.025,1.034861206116,0.0,-0.008736874236874248,0.008736874236874193
14,36,4,500,150,0.0,0.0,0.0,0.412626203862,0.0,-0.10542735042735044,0.10542735042735041
14,36,4,500,300,0.0,0.0,0.0,0.740207733925,0.0,-0.02400915750915751,0.02400915750915744
14,36,10,100,50,0.0,0.0,0.0,0.90449715997,0.0,-0.002919413919413919,0.002919413919413971
14,36,10,100,150,0.0,0.0,0.0,0.957729019188,0.0,-0.0015323565323565325,0.0015323565323565047
14,36,10,100,300,0.0,0.0,0.0,0.973954777224,0.0,-0.001393772893772894,0.0013937728937729599
14,36,10,300,50,0.0029850746268656717,0.0029850746268656717,0.0,0.386815448875,0.0,-0.055899877899877895,0.055899877899877826
14,36,10,300,150,0.0,0.0,0.0,0.976134276003,0.0,-0.0011739926739926729,0.001173992673992652
14,36,10,300,300,0.0,0.0,0.0,0.987965145065,0.0,-0.000889499389499393,0.0008894993894993375
14,36,10,500,50,0.01,0.0,-0.01,0.912264841182,0.0,-0.004990842490842487,0.004990842490842473
14,36,10,500,150,0.0,0.0,0.0,0.888091910109,0.0,-0.0061526251526251435,0.006152625152625157
14,36,10,500,300,0.0,0.0,0.0,0.885476829587,0.0,-0.00653968253968254,0.006539682539682512
14,36,16,100,50,0.0,0.0,0.0,0.193837082419,0.0,-0.023974969474969476,0.023974969474969576
14,36,16,100,150,0.0,0.0,0.0,0.181763884287,0.0,-0.023943223443223444,0.023943223443223527
14,36,16,100,300,0.0,0.0,0.0,0.177825948753,0.0,-0.024265567765567767,0.024265567765567764
14,36,16,300,50,0.0018656716417910447,0.0018656716417910447,0.0,0.895824598757,0.0,-0.0040750915750915745,0.004075091575091561
14,36,16,300,150,0.0,0.0,0.0,0.409184829796,0.0,-0.026017094017094018,0.026017094017093956
14,36,16,300,300,0.0,0.0,0.0,0.399385918316,0.0,-0.026504273504273507,0.026504273504273534
14,36,16,500,50,0.0,0.0,0.0,0.943793156325,0.0,-0.003279609279609276,0.0032796092796092413
14,36,16,500,150,0.0,0.0,0.0,0.767461278861,0.0,-0.01472405372405372,0.01472405372405372
14,36,16,500,300,0.0,0.0,0.0,0.584572715324,0.0,-0.026006105006105,0.026006105006105007
15,36,4,100,50,0.0025,0.0025,0.0,0.908075047765,0.0,-0.0016275946275946251,0.0016275946275945419
15,36,4,100,150,0.0,0.0,0.0,0.425506867348,0.0,-0.029336996336996338,0.02933699633699627
15,36,4,100,300,0.0,0.0,0.0,0.431947493963,0.0,-0.02845909645909646,0.0284590964590965
15,36,4,300,50,0.014925373134328358,0.014925373134328358,0.0,0.57581072039,0.0,-0.05218192918192918,0.05218192918192921
15,36,4,300,150,0.0,0.007462686567164179,0.007462686567,0.901067547905,0.0,-0.0039902319902319905,0.003990231990232074
15,36,4,300,300,0.0,0.0,0.0,0.929066658606,0.0,-0.0027948717948717977,0.0027948717948718116
15,36,4,500,50,0.25,0.25,0.0,1.004110801321,0.0,-0.0020311355311355417,0.0020311355311355417
15,36,4,500,150,0.0,0.0,0.0,0.797192023723,0.0,-0.013235653235653233,0.013235653235653233
15,36,4,500,300,0.0,0.0,0.0,0.796752209156,0.0,-0.012735653235653233,0.012735653235653177
15,36,10,100,50,0.0,0.0,0.0,0.931269214995,0.0,-0.0013730158730158731,0.0013730158730159703
15,36,10,100,150,0.0,0.0,0.0,0.941256475259,0.0,-0.001388888888888891,0.001388888888888884
15,36,10,100,300,0.0,0.0,0.0,0.942409668939,0.0,-0.001376678876678878,0.0013766788766788052
15,36,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.339573218435,0.0,-0.05721978021978022,0.057219780219780136
15,36,10,300,150,0.0,0.0,0.0,0.913229918805,0.0,-0.003059218559218556,0.003059218559218646
15,36,10,300,300,0.0,0.0,0.0,0.929423796524,0.0,-0.002843711843711842,0.0028437118437117936
